auc,auc_abs,ap,tpr@1fpr,tpr@5fpr,tpr@1fpr_abs,poison_rate,auc_target_class,auc_target_class_abs,tpr@1fpr_target_class,tpr@1fpr_target_class_abs,auc_target_class_best,direction,tpr@1fpr_target_class_best,elimination_rate,sacrifice_rate,precision,recall,f1,n_removed,residual_poison_rate,attack,rate,hash,n_bits,family,threshold,detector,rule,t_hash_s,t_detect_s
0.5122640884210525,0.18475796631578947,0.05664403507017862,0.0,0.0,0.0,0.05,0.41513316402116407,0.41513316402116407,0.0028,0.0028,0.5848668359788359,-1,0.0028,0.0156,0.16073684210526315,0.0050820953870211105,0.0156,0.0076666011401611955,7674,0.05814393044464396,phash_adaptive,0.05,mhash,64,spatial,median,hamming_ball,mad,0.171,0.432
0.43004762526315793,0.48673681263157886,0.04479567535191472,0.0,0.0572,0.0,0.05,0.3952244232804233,0.4685426878306878,0.0,0.0,0.6047755767195767,-1,0.0096,0.118,0.10338947368421053,0.05666538609296965,0.118,0.07656371658447962,5206,0.04922534267982319,phash_adaptive,0.05,mhash,64,spatial,median,block_collision,mad,0.171,0.159
0.47278697684210524,0.4772110357894737,0.04520206709960685,0.0012,0.0412,0.0012,0.05,0.45189494179894174,0.47816694179894176,0.0056,0.0056,0.5481050582010583,-1,0.0092,0.0,0.0003578947368421053,0.0,0.0,0.0,17,0.05001700578196587,phash_adaptive,0.05,mhash,64,spatial,median,hash_spectral,mad,0.171,0.046
0.39409951578947366,0.5284838821052631,0.03942868004806026,0.0016,0.0204,0.0016,0.05,0.39175949206349214,0.5186491428571429,0.0036,0.0044,0.6082405079365079,-1,0.0128,0.0,0.0021473684210526318,0.0,0.0,0.0,102,0.050102208505350916,phash_adaptive,0.05,mhash,64,spatial,median,hash_stability,mad,0.171,0.028
0.36278768842105263,0.5443815663157895,0.03566932376669352,0.0,0.0004,0.002,0.05,0.3347373968253968,0.5534015661375662,0.0024,0.0292,0.6652626031746032,-1,0.0292,0.0,0.001431578947368421,0.0,0.0,0.0,68,0.05006809260594408,phash_adaptive,0.05,ahash_rgb,192,spatial,mean,bit_llr,mad,0.381,0.082
0.6591650736842105,0.6245302357894738,0.1617400307457864,0.0,0.4048,0.0,0.05,0.44298687830687833,0.4479697354497355,0.0,0.0,0.5570131216931217,-1,0.0,0.432,0.3948842105263158,0.05444371628774512,0.432,0.09670054170210861,19837,0.047077545337002286,phash_adaptive,0.05,ahash_rgb,192,spatial,mean,bit_em,mad,0.381,0.661
0.4160943578947368,0.4931078484210526,0.04086219971882543,0.0084,0.038,0.0068,0.05,0.36881439153439155,0.4808229417989418,0.002,0.0012,0.6311856084656084,-1,0.0196,0.0,0.0,0.0,0.0,0.0,0,0.05,phash_adaptive,0.05,ahash_rgb,192,spatial,mean,hamming_knn,mad,0.381,0.447
0.5227654694736842,0.19742651368421055,0.06101819412295295,0.0,0.0,0.0,0.05,0.4243863280423281,0.4243863280423281,0.0024,0.0024,0.5756136719576719,-1,0.0024,0.0164,0.16482105263157895,0.0052096569250317665,0.0164,0.007907425265188043,7870,0.058366959411345835,phash_adaptive,0.05,ahash_rgb,192,spatial,mean,hamming_ball,mad,0.381,0.433
0.4469025010526316,0.46903343578947365,0.0490968581355954,0.0,0.0,0.0,0.05,0.36674628571428575,0.458031873015873,0.0,0.0,0.6332537142857142,-1,0.0292,0.0,0.04187368421052631,0.0,0.0,0.0,1989,0.05207140030409698,phash_adaptive,0.05,ahash_rgb,192,spatial,mean,block_collision,mad,0.381,0.411
0.5120799199999999,0.4953796042105264,0.05198476902431469,0.0088,0.0584,0.0088,0.05,0.48667115343915346,0.4955692698412698,0.01,0.01,0.5133288465608465,-1,0.01,0.0,0.0010736842105263159,0.0,0.0,0.0,51,0.050051052073114576,phash_adaptive,0.05,ahash_rgb,192,spatial,mean,hash_spectral,mad,0.381,0.054
0.40841811368421055,0.49363081263157893,0.03938445879043572,0.0012,0.0156,0.0012,0.05,0.36968465608465606,0.5038891428571428,0.0064,0.0076,0.6303153439153439,-1,0.0156,0.0,0.0007157894736842105,0.0,0.0,0.0,34,0.0500340231357323,phash_adaptive,0.05,ahash_rgb,192,spatial,mean,hash_stability,mad,0.381,0.032
0.4095762989473684,0.48542560421052633,0.03923450100245862,0.006,0.0204,0.0112,0.05,0.3561268148148148,0.47657972486772493,0.0028,0.0096,0.6438731851851852,-1,0.0244,0.0004,0.0,1.0,0.0004,0.0007996801279488205,1,0.0499809996199924,phash_adaptive,0.05,dhash,64,spatial,pairwise,bit_llr,mad,0.144,0.057
0.5738828547368421,0.572247452631579,0.06904495842685429,0.0,0.0,0.0,0.05,0.4945476825396825,0.4831108148148148,0.0,0.0,0.5054523174603175,-1,0.0,0.0,0.07869473684210526,0.0,0.0,0.0,3738,0.05404003285633998,phash_adaptive,0.05,dhash,64,spatial,pairwise,bit_em,mad,0.144,0.297
0.4307312589473684,0.47704518315789474,0.042771150429907104,0.0092,0.038,0.0092,0.05,0.3990999788359788,0.47293329100529097,0.0044,0.0044,0.6009000211640212,-1,0.0152,0.0112,0.011852631578947368,0.047377326565143825,0.0112,0.018117114202523456,591,0.05003137080289016,phash_adaptive,0.05,dhash,64,spatial,pairwise,hamming_knn,mad,0.144,0.444
0.47027634947368424,0.42204217684210527,0.0462577725954418,0.0072,0.0404,0.0072,0.05,0.4030742433862433,0.44480558730158726,0.004,0.004,0.5969257566137567,-1,0.004,0.0684,0.09002105263157895,0.03845288958848662,0.0684,0.04922988340290773,4447,0.05112725835839572,phash_adaptive,0.05,dhash,64,spatial,pairwise,hamming_ball,mad,0.144,0.438
0.48937599578947366,0.5792361052631578,0.06069557547577021,0.0212,0.0948,0.0212,0.05,0.4330182433862434,0.4475920423280423,0.0,0.0,0.5669817566137566,-1,0.0,0.1484,0.1075578947368421,0.0677007299270073,0.1484,0.09298245614035087,5480,0.04782120395327943,phash_adaptive,0.05,dhash,64,spatial,pairwise,block_collision,mad,0.144,0.153
0.4880309852631578,0.48510202105263156,0.04809493346927878,0.0092,0.0496,0.0092,0.05,0.4804637460317461,0.4791668994708995,0.0052,0.0052,0.519536253968254,-1,0.0076,0.0004,0.001768421052631579,0.011764705882352941,0.0004,0.0007736943907156673,85,0.05006511068816989,phash_adaptive,0.05,dhash,64,spatial,pairwise,hash_spectral,mad,0.144,0.046
0.5132325684210527,0.5071982147368421,0.05252121827953535,0.0064,0.0372,0.0124,0.05,0.5601849312169312,0.4828579894179894,0.0116,0.006,0.5601849312169312,1,0.0116,0.0008,0.0005052631578947368,0.07692307692307693,0.0008,0.001583531274742676,26,0.04998599271621243,phash_adaptive,0.05,dhash,64,spatial,pairwise,hash_stability,mad,0.144,0.027
0.4300310063157895,0.48783776842105264,0.04080494986203406,0.0036,0.0236,0.0048,0.05,0.3891369312169312,0.4833035343915344,0.0024,0.0084,0.6108630687830687,-1,0.0164,0.0,0.00023157894736842104,0.0,0.0,0.0,11,0.05001100242053252,phash_adaptive,0.05,dhash_v,64,spatial,pairwise,bit_llr,mad,0.137,0.057
