auc,auc_abs,ap,tpr@1fpr,tpr@5fpr,tpr@1fpr_abs,poison_rate,auc_target_class,auc_target_class_abs,tpr@1fpr_target_class,tpr@1fpr_target_class_abs,auc_target_class_best,direction,tpr@1fpr_target_class_best,elimination_rate,sacrifice_rate,precision,recall,f1,n_removed,residual_poison_rate,attack,rate,hash,n_bits,family,threshold,detector,rule,t_hash_s,t_detect_s
0.45395766834170853,0.5179381306532663,0.004444613808746542,0.0,0.048,0.0,0.005,0.4579416850995375,0.5244343454655138,0.004,0.004,0.5420583149004625,-1.0,0.008,0.0,0.0018894472361809045,0.0,0.0,0.0,94,0.005009417705285938,phash_adaptive,0.005,whash_db4,169,wavelet,median,hash_spectral,mad,1.588,0.052
0.42419079396984927,0.6018601005025126,0.0047184087205359975,0.008,0.04,0.024,0.005,0.4362726724311281,0.5778230444399759,0.008,0.004,0.5637273275688719,-1.0,0.02,0.004,0.003819095477386935,0.005235602094240838,0.004,0.0045351473922902496,191,0.004999096548816479,phash_adaptive,0.005,whash_db4,169,wavelet,median,hash_stability,mad,1.588,0.03
0.3820338492462312,0.4425113165829146,0.0036262371711045646,0.0,0.004,0.0,0.005,0.37025216167303443,0.44077377840337817,0.0,0.0,0.6297478383269656,-1.0,0.008,0.0,0.00048241206030150754,0.0,0.0,0.0,24,0.005002401152553225,phash_adaptive,0.005,mh,64,frequency,mean,bit_llr,mad,0.954,0.056
0.35592196984924623,0.5354286231155778,0.003665591409257194,0.0,0.0,0.0,0.005,0.5057321536295998,0.4568401367383873,0.004,0.0,0.5057321536295998,1.0,0.004,0.0,0.027919597989949748,0.0,0.0,0.0,1389,0.005142868897986053,phash_adaptive,0.005,mh,64,frequency,mean,bit_em,mad,0.954,0.299
0.32670536683417084,0.5318685829145728,0.003396652633143643,0.0,0.004,0.0,0.005,0.3233082646289966,0.5287705610295597,0.0,0.0,0.6766917353710034,-1.0,0.02,0.0,0.008763819095477387,0.0,0.0,0.0,436,0.005043983536437737,phash_adaptive,0.005,mh,64,frequency,mean,hamming_knn,mad,0.954,0.44
0.35321853266331654,0.46746231155778895,0.0038019836915831034,0.0,0.012,0.0,0.005,0.3353601447818218,0.4672567866478986,0.0,0.0,0.6646398552181783,-1.0,0.0,0.012,0.04008040201005025,0.0015022533800701052,0.012,0.0026702269692923898,1997,0.005145511738849655,phash_adaptive,0.005,mh,64,frequency,mean,hamming_ball,mad,0.954,0.451
0.39193933668341707,0.6135294070351759,0.006950205759696817,0.044,0.1,0.044,0.005,0.3781230645485623,0.45130705811381455,0.012,0.012,0.6218769354514377,-1.0,0.012,0.104,0.06369849246231156,0.008137715179968702,0.104,0.01509433962264151,3195,0.004785813481465655,phash_adaptive,0.005,mh,64,frequency,mean,block_collision,mad,0.954,0.153
0.442945567839196,0.44862452261306535,0.004133192254382348,0.0,0.016,0.0,0.005,0.45329257993163086,0.4498403378242509,0.004,0.004,0.5467074200683691,-1.0,0.004,0.0,0.003879396984924623,0.0,0.0,0.0,193,0.005019374786676571,phash_adaptive,0.005,mh,64,frequency,mean,hash_spectral,mad,0.954,0.045
0.4822018894472362,0.40217579899497485,0.004703384994904511,0.0,0.02,0.0,0.005,0.4704753669817012,0.4527601045646491,0.004,0.004,0.5295246330182988,-1.0,0.004,0.0,0.005668341708542714,0.0,0.0,0.0,282,0.005028359950118669,phash_adaptive,0.005,mh,64,frequency,mean,hash_stability,mad,0.954,0.027
0.383888040201005,0.4646237185929648,0.003703521987148557,0.0,0.0,0.0,0.005,0.2841005429318319,0.5186897245123667,0.004,0.032,0.715899457068168,-1.0,0.048,0.0,0.03684422110552764,0.0,0.0,0.0,1833,0.005190275499823531,phash_adaptive,0.005,colorhash,42,colour,quantisation,bit_llr,mad,2.513,0.049
0.42388570854271357,0.4908196180904523,0.004196523418976954,0.0,0.0,0.0,0.005,0.3136010456464911,0.37679107178765336,0.0,0.0,0.686398954353509,-1.0,0.0,0.236,0.4176281407035176,0.0028316375503935494,0.236,0.005596130133738025,20836,0.006549170209847757,phash_adaptive,0.005,colorhash,42,colour,quantisation,bit_em,mad,2.513,0.241
0.3368449849246231,0.6167067336683417,0.003659872002376162,0.0,0.0,0.04,0.005,0.3367818218379248,0.5828160064347477,0.0,0.032,0.6632181781620752,-1.0,0.032,0.052,0.012180904522613065,0.0210016155088853,0.052,0.02991944764096663,619,0.004799416779733096,phash_adaptive,0.005,colorhash,42,colour,quantisation,hamming_knn,mad,2.513,0.324
0.3774155577889447,0.41457700502512573,0.0040773078079312354,0.0,0.0,0.0,0.005,0.3474832093303841,0.373651317112407,0.0,0.0,0.6525167906696159,-1.0,0.0,0.196,0.27250251256281405,0.0036013523445538732,0.196,0.007072748267898383,13606,0.005522888388195857,phash_adaptive,0.005,colorhash,42,colour,quantisation,hamming_ball,mad,2.513,0.32
0.45812771859296486,0.5022059497487437,0.004529898815212574,0.0,0.0,0.0,0.005,0.5268626583551177,0.5278680876734365,0.004,0.012,0.5268626583551177,1.0,0.012,0.0,0.0063115577889447235,0.0,0.0,0.0,314,0.005031598438191845,phash_adaptive,0.005,colorhash,42,colour,quantisation,hash_spectral,mad,2.513,0.04
0.6368452663316583,0.5664375075376884,0.010002286176295307,0.024,0.068,0.024,0.005,0.6299843153026342,0.587502915745023,0.024,0.024,0.6299843153026342,1.0,0.024,0.008,0.0008844221105527638,0.043478260869565216,0.008,0.013513513513513514,46,0.0049645674020098495,phash_adaptive,0.005,colorhash,42,colour,quantisation,hash_stability,mad,2.513,0.024
0.4018285829145729,0.4693371256281407,0.0037781884194659633,0.0,0.008,0.004,0.005,0.39313412427106376,0.470418660768148,0.0,0.004,0.6068658757289362,-1.0,0.02,0.0,0.00036180904522613067,0.0,0.0,0.0,18,0.005001800648233364,phash_adaptive,0.005,rhash8,64,residual,zero,bit_llr,mad,0.508,0.056
0.43935425125628136,0.47867171859296487,0.00448331694286558,0.0,0.0,0.0,0.005,0.4118198270661572,0.40071988739191633,0.004,0.004,0.5881801729338427,-1.0,0.008,0.12,0.09063316582914573,0.006609385327164574,0.12,0.01252871163082063,4539,0.004839312817579904,phash_adaptive,0.005,rhash8,64,residual,zero,bit_em,mad,0.508,0.294
0.38073298492462315,0.4493060502512562,0.0037776071392176596,0.0,0.02,0.0,0.005,0.34472109390709826,0.4659722501508144,0.0,0.0,0.6552789060929017,-1.0,0.02,0.0,0.0052261306532663315,0.0,0.0,0.0,260,0.005026135906714918,phash_adaptive,0.005,rhash8,64,residual,zero,hamming_knn,mad,0.508,0.444
0.38578520603015076,0.43768180904522613,0.0038872319033456657,0.0,0.02,0.0,0.005,0.3461214558616529,0.4436235672632214,0.0,0.0,0.6538785441383471,-1.0,0.012,0.012,0.016964824120603014,0.0035419126328217238,0.012,0.0054694621695533276,847,0.005025125628140704,phash_adaptive,0.005,rhash8,64,residual,zero,hamming_ball,mad,0.508,0.44
0.5173022311557789,0.46660554773869345,0.005919547523472399,0.028,0.06,0.028,0.005,0.41185642469334405,0.49443032374824053,0.004,0.004,0.588143575306656,-1.0,0.004,0.048,0.018733668341708542,0.012711864406779662,0.048,0.020100502512562814,944,0.0048515981735159815,phash_adaptive,0.005,rhash8,64,residual,zero,block_collision,mad,0.508,0.151
0.4581095477386935,0.475897608040201,0.004339483119632373,0.0,0.024,0.0,0.005,0.45308184194651113,0.4726225618339031,0.0,0.0,0.5469181580534889,-1.0,0.02,0.0,0.007979899497487437,0.0,0.0,0.0,397,0.005040017740862448,phash_adaptive,0.005,rhash8,64,residual,zero,hash_spectral,mad,0.508,0.045
0.6496577286432161,0.5350685829145729,0.009121467443333392,0.024,0.104,0.024,0.005,0.6425738990548965,0.5049157450231249,0.02,0.012,0.6425738990548965,1.0,0.02,0.004,0.0020301507537688443,0.00980392156862745,0.004,0.005681818181818182,102,0.004990179967132951,phash_adaptive,0.005,rhash8,64,residual,zero,hash_stability,mad,0.508,0.027
0.4054493266331658,0.4797049246231156,0.00385396568641334,0.008,0.016,0.0,0.005,0.3916219585763121,0.4719581741403579,0.0,0.0,0.6083780414236879,-1.0,0.0,0.0,0.0022914572864321608,0.0,0.0,0.0,114,0.005011426051397185,phash_adaptive,0.005,rhash16,256,residual,zero,bit_llr,mad,0.592,0.092
0.44755642211055274,0.4861911959798995,0.004244254122896605,0.0,0.0,0.0,0.005,0.4691908304846169,0.43033138950331795,0.0,0.0,0.5308091695153832,-1.0,0.0,0.0,0.11107537688442211,0.0,0.0,0.0,5526,0.005621261860862526,phash_adaptive,0.005,rhash16,256,residual,zero,bit_em,mad,0.592,0.907
0.32885258291457287,0.5095513165829146,0.0033844437407498725,0.0,0.0,0.0,0.005,0.3130098532073195,0.513447416046652,0.0,0.0,0.6869901467926804,-1.0,0.036,0.0,0.013688442211055276,0.0,0.0,0.0,681,0.00506904032928486,phash_adaptive,0.005,rhash16,256,residual,zero,hamming_knn,mad,0.592,0.468
0.33298926633165826,0.5113948140703518,0.003772919658053856,0.0,0.008,0.0,0.005,0.3287042026945506,0.4783269656143173,0.0,0.0,0.6712957973054494,-1.0,0.0,0.0,0.03218090452261307,0.0,0.0,0.0,1601,0.00516539597925577,phash_adaptive,0.005,rhash16,256,residual,zero,hamming_ball,mad,0.592,0.46
0.4146592562814071,0.48074617085427135,0.004343618232828207,0.0,0.04,0.0,0.005,0.3742047054092097,0.44755117635230246,0.008,0.008,0.6257952945907903,-1.0,0.008,0.068,0.08096482412060302,0.004202719406674907,0.068,0.007916181606519208,4045,0.00507017734740507,phash_adaptive,0.005,rhash16,256,residual,zero,block_collision,mad,0.592,0.748
0.42516249246231164,0.43716040201005024,0.003964598133376894,0.0,0.02,0.0,0.005,0.41959058918158054,0.4351586567464307,0.0,0.0,0.5804094108184195,-1.0,0.012,0.0,0.016020100502512562,0.0,0.0,0.0,797,0.005080990996483954,phash_adaptive,0.005,rhash16,256,residual,zero,hash_spectral,mad,0.592,0.058
0.612305688442211,0.5030366633165828,0.007103034269446052,0.008,0.056,0.0,0.005,0.6136891212547757,0.4924484214759702,0.004,0.0,0.6136891212547757,1.0,0.004,0.0,0.005407035175879397,0.0,0.0,0.0,269,0.0050270455048159095,phash_adaptive,0.005,rhash16,256,residual,zero,hash_stability,mad,0.592,0.03
0.9987635778894473,0.9974266532663317,0.7948012411857045,0.976,1.0,0.956,0.005,0.9996388497888599,0.999463502915745,0.984,0.984,0.9996388497888599,1.0,0.984,0.8,0.0026532663316582916,0.6024096385542169,0.8,0.6872852233676976,332,0.0010066843843118305,phash_adaptive,0.005,rhash32,1024,residual,zero,bit_llr,mad,0.464,0.248
0.7746934673366834,0.7329246231155779,0.021816912470547168,0.0,0.0,0.0,0.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3185929648241206,0.015527950310559006,1.0,0.03058103975535168,16100,0.0,phash_adaptive,0.005,rhash32,1024,residual,zero,bit_em,mad,0.464,4.076
0.9999195979899498,0.9999195979899497,0.9847872742513466,1.0,1.0,1.0,0.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03437185929648241,0.12755102040816327,1.0,0.22624434389140272,1960,0.0,phash_adaptive,0.005,rhash32,1024,residual,zero,hamming_knn,mad,0.464,0.552
0.9998492462311558,0.9998492462311558,0.9689922480620154,1.0,1.0,1.0,0.005,0.9984918560225216,0.9984918560225217,1.0,1.0,0.9984918560225216,1.0,1.0,1.0,0.09376884422110553,0.0508646998982706,1.0,0.0968054211035818,4915,0.0,phash_adaptive,0.005,rhash32,1024,residual,zero,hamming_ball,mad,0.464,0.544
0.9865039195979899,0.9865037185929648,0.2443264487679323,0.0,1.0,0.0,0.005,0.8731067765936055,0.8731067765936055,0.0,0.0,0.8731067765936055,1.0,0.0,0.996,0.02528643216080402,0.16522893165228933,0.996,0.28343767785998863,1507,2.0621533004763574e-05,phash_adaptive,0.005,rhash32,1024,residual,zero,block_collision,mad,0.464,3.207
1.0,1.0,1.0,1.0,1.0,1.0,0.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.028422110552763818,0.1502403846153846,1.0,0.2612330198537095,1664,0.0,phash_adaptive,0.005,rhash32,1024,residual,zero,hash_spectral,mad,0.464,0.188
0.8985271959798995,0.7861591557788945,0.026897388438765147,0.012,0.336,0.0,0.005,0.9125956163281721,0.8095873718077619,0.052,0.004,0.9125956163281721,1.0,0.052,0.0,0.005467336683417086,0.0,0.0,0.0,272,0.005027348777348777,phash_adaptive,0.005,rhash32,1024,residual,zero,hash_stability,mad,0.464,0.032
0.3718739296482412,0.49031835175879396,0.0036077166725039587,0.004,0.016,0.0,0.005,0.36134084053891014,0.4873734164488236,0.0,0.0,0.6386591594610899,-1.0,0.0,0.0,0.0023115577889447235,0.0,0.0,0.0,115,0.005011526510975243,phash_adaptive,0.005,rhash_rgb,768,residual,zero,bit_llr,mad,1.643,0.194
0.2618240804020101,0.5822534271356784,0.0034438532024445513,0.0,0.0,0.0,0.005,0.4524327367786045,0.5095467524633017,0.0,0.0,0.5475672632213955,-1.0,0.0,0.552,0.30856281407035174,0.008909548711989153,0.552,0.01753605692864858,15489,0.003245342064848889,phash_adaptive,0.005,rhash_rgb,768,residual,zero,bit_em,mad,1.643,2.953
0.37584928643216087,0.45503790954773865,0.0036150719611861455,0.0,0.004,0.0,0.005,0.3609213754273075,0.45802292378845766,0.0,0.0,0.6390786245726925,-1.0,0.008,0.0,0.014653266331658291,0.0,0.0,0.0,729,0.0050739786081061885,phash_adaptive,0.005,rhash_rgb,768,residual,zero,hamming_knn,mad,1.643,0.53
0.33745073366834166,0.4915834371859297,0.0037349161057505355,0.0,0.02,0.0,0.005,0.36364689322340643,0.446030565051277,0.0,0.0,0.6363531067765935,-1.0,0.0,0.02,0.040623115577889446,0.0024679170779861796,0.02,0.004393673110720563,2026,0.005106932921999417,phash_adaptive,0.005,rhash_rgb,768,residual,zero,hamming_ball,mad,1.643,0.528
0.4039331055276382,0.49319835175879395,0.00403068812109568,0.0,0.0,0.0,0.005,0.37235994369595815,0.4421303036396541,0.004,0.004,0.6276400563040418,-1.0,0.004,0.0,0.05796984924623116,0.0,0.0,0.0,2884,0.005306053145428305,phash_adaptive,0.005,rhash_rgb,768,residual,zero,block_collision,mad,1.643,2.069
0.4398408844221105,0.42970930653266326,0.00409161761179664,0.0,0.024,0.0,0.005,0.4395873718077619,0.42801447818218386,0.0,0.0,0.5604126281922381,-1.0,0.008,0.0,0.018532663316582914,0.0,0.0,0.0,922,0.005093932108072864,phash_adaptive,0.005,rhash_rgb,768,residual,zero,hash_spectral,mad,1.643,0.115
0.6119198391959799,0.47984840201005036,0.006801759741189395,0.008,0.056,0.0,0.005,0.621630404182586,0.4869495274482204,0.008,0.008,0.621630404182586,1.0,0.008,0.0,0.006251256281407035,0.0,0.0,0.0,311,0.005031294652740043,phash_adaptive,0.005,rhash_rgb,768,residual,zero,hash_stability,mad,1.643,0.034
0.18755971859296483,0.6688508140703517,0.002830335939919816,0.0,0.0,0.0,0.005,0.17024492258194251,0.6967142569877337,0.0,0.02,0.8297550774180575,-1.0,0.02,0.0,0.0007035175879396985,0.0,0.0,0.0,35,0.005003502451716202,phash_adaptive,0.005,rhash_energy,256,residual,mean,bit_llr,mad,0.608,0.097
0.2504266532663316,0.4630787135678392,0.005040421824112301,0.0,0.0,0.0,0.005,0.21645928011260807,0.3234417856424694,0.0,0.0,0.7835407198873919,-1.0,0.0,0.072,0.1923819095477387,0.0018771509020752946,0.072,0.0036589084256530135,9589,0.005741011110836159,phash_adaptive,0.005,rhash_energy,256,residual,mean,bit_em,mad,0.608,0.892
0.13893451256281406,0.7033050854271357,0.002695910813970751,0.0,0.0,0.0,0.005,0.1315535893826664,0.7305743012266238,0.0,0.152,0.8684464106173336,-1.0,0.2,0.0,0.0010251256281407035,0.0,0.0,0.0,51,0.005005105207311458,phash_adaptive,0.005,rhash_energy,256,residual,mean,hamming_knn,mad,0.608,0.461
0.5303118391959799,0.14438219095477384,0.006879133022562497,0.0,0.0,0.0,0.005,0.342325356927408,0.342325356927408,0.0,0.0,0.6576746430725919,-1.0,0.0,0.0,0.18645226130653267,0.0,0.0,0.0,9276,0.00613888616049504,phash_adaptive,0.005,rhash_energy,256,residual,mean,hamming_ball,mad,0.608,0.448
0.25483714572864324,0.6536005628140703,0.003224608656405349,0.0,0.0,0.0,0.005,0.1694719485220189,0.830528051477981,0.0,0.264,0.8305280514779811,-1.0,0.264,0.348,0.13879396984924622,0.01244279176201373,0.348,0.024026512013256007,6992,0.0037899925595238095,phash_adaptive,0.005,rhash_energy,256,residual,mean,block_collision,mad,0.608,0.715
0.3861476180904523,0.44908844221105526,0.0036699545059003507,0.0,0.004,0.0,0.005,0.3848075608284738,0.44539231852000805,0.0,0.0,0.6151924391715262,-1.0,0.016,0.0,0.001829145728643216,0.0,0.0,0.0,91,0.0050091165921978,phash_adaptive,0.005,rhash_energy,256,residual,mean,hash_spectral,mad,0.608,0.055
0.21399682412060303,0.6716350150753768,0.003074146877719564,0.012,0.012,0.02,0.005,0.23033903076613718,0.6586157249145383,0.012,0.004,0.7696609692338628,-1.0,0.012,0.012,0.003457286432160804,0.017142857142857144,0.012,0.01411764705882353,175,0.004957350727546412,phash_adaptive,0.005,rhash_energy,256,residual,mean,hash_stability,mad,0.608,0.031
0.40231750753768847,0.47625961809045225,0.0038184481080956517,0.004,0.02,0.0,0.005,0.3880353911120048,0.469793685903881,0.0,0.0,0.6119646088879952,-1.0,0.0,0.0,0.002472361809045226,0.0,0.0,0.0,123,0.005012330332618241,phash_adaptive,0.005,ahash_res,256,residual,mean,bit_llr,mad,0.589,0.092
0.4881065326633166,0.5219237788944723,0.004875833197589218,0.0,0.0,0.0,0.005,0.47011099939674245,0.4224809973858838,0.0,0.0,0.5298890006032575,-1.0,0.0,0.0,0.11179899497487437,0.0,0.0,0.0,5562,0.005625815743282776,phash_adaptive,0.005,ahash_res,256,residual,mean,bit_em,mad,0.589,0.894
0.3232417688442211,0.5256217889447237,0.0033620953126404264,0.0,0.004,0.0,0.005,0.31069213754273073,0.5211984717474363,0.0,0.0,0.6893078624572693,-1.0,0.052,0.0,0.013628140703517588,0.0,0.0,0.0,678,0.0050687320060013785,phash_adaptive,0.005,ahash_res,256,residual,mean,hamming_knn,mad,0.589,0.468
0.33294990954773873,0.5128266532663317,0.003787660923821772,0.0,0.016,0.0,0.005,0.32574864267042025,0.47727005831490044,0.0,0.0,0.6742513573295797,-1.0,0.0,0.004,0.034170854271356785,0.0005878894767783657,0.004,0.0010251153254741158,1701,0.0051553862398807425,phash_adaptive,0.005,ahash_res,256,residual,mean,hamming_ball,mad,0.589,0.462
0.4161127236180905,0.47832317587939693,0.004332636080557343,0.0,0.04,0.0,0.005,0.37515905891815804,0.4444705409209732,0.008,0.008,0.624840941081842,-1.0,0.008,0.068,0.08279396984924624,0.004110251450676982,0.068,0.007751937984496124,4136,0.005080237223094366,phash_adaptive,0.005,ahash_res,256,residual,mean,block_collision,mad,0.589,0.705
0.4232237185929648,0.4330070351758794,0.003943207917567464,0.0,0.02,0.0,0.005,0.41524230846571486,0.4324745626382465,0.0,0.0,0.5847576915342851,-1.0,0.008,0.0,0.015979899497487435,0.0,0.0,0.0,795,0.00508078447312265,phash_adaptive,0.005,ahash_res,256,residual,mean,hash_spectral,mad,0.589,0.053
